vertex_id,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
0,1.0,0.11576956668875532,NaN,1.0,1.0,NaN,NaN,0.11476902281538726,0.6321819891966112
1,0.0,0.7772300626979798,0.0,0.0,0.0,NaN,NaN,0.7769779891574848,0.4919921560208113
2,0.0,0.7723367022295963,0.0,0.0,0.0,NaN,NaN,0.772079091646208,0.653965662254749
3,0.0,0.15604734877903187,0.0,0.0,0.0,NaN,NaN,0.15509238090778393,0.3530990589846224
4,0.0,0.5131947468799938,0.0,0.0,0.0,NaN,NaN,0.5126439062900487,0.9591859846689152
5,0.0,0.4685077853280157,0.0,0.0,0.0,NaN,NaN,0.467906379564202,0.18756298012051908
6,0.0,0.7464258330779574,0.0,0.0,0.0,NaN,NaN,0.746138903257856,0.12142466440178491
7,0.0,0.6361764938095414,0.0,0.0,0.0,NaN,NaN,0.6357648122315359,0.5498459394650829
8,0.0,0.43686050170789736,0.0,0.0,0.0,NaN,NaN,0.43622328571346736,0.36260749060607356
9,0.0,0.49857556682343873,0.0,0.0,0.0,NaN,NaN,0.4980081840172475,0.04324052622650291
10,0.0,0.5600396421102455,0.0,0.0,0.0,NaN,NaN,0.5595418084867602,0.6477713098658483
11,0.0,0.04099012219983915,0.0,0.0,0.0,NaN,NaN,0.03990496224426152,0.1869263118592436
12,0.0,0.09189453231204137,0.0,0.0,0.0,NaN,NaN,0.09086697283451385,0.826583343386689
13,0.0,0.19944407147684484,0.0,0.0,0.0,NaN,NaN,0.19853820882001136,0.1381647179871372
14,0.0,0.2364541312050878,0.0,0.0,0.0,NaN,NaN,0.235590146985276,0.14574351165732932
15,0.0,0.8399342106874065,0.0,0.0,0.0,NaN,NaN,0.839753089523964,0.1292709683708633
16,0.0,0.10496971090904919,0.0,0.0,0.0,NaN,NaN,0.10395694654526758,0.27050447816408574
17,0.0,0.4972112049008804,0.0,0.0,0.0,NaN,NaN,0.49664227826186996,0.47654431456946017
18,0.0,0.5607048210067235,0.0,0.0,0.0,NaN,NaN,0.5602077400610973,0.46452743273974956
19,0.0,0.21577663546179637,0.0,0.0,0.0,NaN,NaN,0.2148892537870869,0.5963826168370704
20,0.0,0.9453455783940894,0.0,0.0,0.0,NaN,NaN,0.9452837346205321,0.5668380689744585
21,0.0,0.2066641498103343,0.0,0.0,0.0,NaN,NaN,0.2057664569753817,0.22897129926013837
22,0.0,0.5381942431118789,0.0,0.0,0.0,NaN,NaN,0.5376716905019102,0.6237769926511602
23,0.0,0.7559221276692708,0.0,0.0,0.0,NaN,NaN,0.7556459433053481,0.9082248379623653
24,0.0,0.16193180879005678,0.0,0.0,0.0,NaN,NaN,0.1609834994324613,0.8585175352415259
25,0.0,0.20487424069531252,0.0,0.0,0.0,NaN,NaN,0.2039745225030193,0.6780737056448234
26,0.0,0.3567475343861481,0.0,0.0,0.0,NaN,NaN,0.35601966720441275,0.35198650349140453
27,0.0,0.1647003037945234,0.0,0.0,0.0,NaN,NaN,0.16375512710530352,0.5457569585100236
28,0.0,0.881991714795265,0.0,0.0,0.0,NaN,NaN,0.8818581834641546,0.3577205479775169
29,0.0,0.5170137137831762,0.0,0.0,0.0,NaN,NaN,0.5164671945146803,0.8097522911200284
30,0.0,0.47605623198238345,0.0,0.0,0.0,NaN,NaN,0.47546336760299734,0.9588664621762034
31,0.0,0.976775975792565,0.0,0.0,0.0,NaN,NaN,0.9767496968337549,0.6292218520125392
32,0.0,0.5476374943158329,0.0,0.0,0.0,NaN,NaN,0.5471256271412223,0.647242312156708
33,0.0,0.6321630364253944,0.0,0.0,0.0,NaN,NaN,0.6317468134517917,0.7547166101699737
34,0.0,0.7658767861401367,0.0,0.0,0.0,NaN,NaN,0.7656118658903738,0.0651066748979815
35,0.0,0.4283897717974663,0.0,0.0,0.0,NaN,NaN,0.4277429708163682,0.45272441460045004
36,0.0,0.7416054649716082,0.0,0.0,0.0,NaN,NaN,0.7413130807025368,0.11503894153234297
37,0.0,0.9378015954504395,0.0,0.0,0.0,NaN,NaN,0.9377312153433306,0.1802454755294418
38,0.0,0.7691379404067719,0.0,0.0,0.0,NaN,NaN,0.7688767102900317,0.5496554720982286
39,0.0,0.37559248647869264,0.0,0.0,0.0,NaN,NaN,0.3748859431517465,0.2321938590306003
40,0.0,0.5243209768589916,0.0,0.0,0.0,NaN,NaN,0.5237827260655744,0.3665313604935176
41,0.0,0.2494297361733835,0.0,0.0,0.0,NaN,NaN,0.24858043439557456,0.8916282358287388
42,0.0,0.035502904522267856,0.0,0.0,0.0,NaN,NaN,0.034411535549422445,0.02180579991976667
43,0.0,0.36480942187344845,0.0,0.0,0.0,NaN,NaN,0.36409067705600795,0.2119049349761524
44,0.0,0.048878178735681135,0.0,0.0,0.0,NaN,NaN,0.04780194444737574,0.2861802337253403
45,0.0,0.6111395018487545,0.0,0.0,0.0,NaN,NaN,0.6106994898627804,0.13081777071352288
46,0.0,0.4994840875709572,0.0,0.0,0.0,NaN,NaN,0.4989177327941501,0.8480292277849037
47,0.0,0.3878222286644234,0.0,0.0,0.0,NaN,NaN,0.3871295238044151,0.8697610429116488
